cancer,drug,logrank_p,cox_hr,n_sens,n_res,fdr_q
TCGA-CHOL,Ribociclib,0.875380294014125,1.0990163986059152,17,16,0.9744437288454759
TCGA-CHOL,Romidepsin,0.7432290059327402,0.5432632715594202,17,16,0.9744437288454759
TCGA-CHOL,Rucaparib,0.6780438484178435,1.0650534940234604,17,16,0.9744437288454759
TCGA-CHOL,Ruxolitinib,0.7504457352970714,1.1442454989760142,17,16,0.9744437288454759
TCGA-CHOL,SB216763,0.8377827204956279,1.614092300406597,17,16,0.9744437288454759
TCGA-CHOL,SB505124,0.49978687769155117,1.6252899141033132,17,16,0.9744437288454759
TCGA-CHOL,SB590885,0.7815138678314426,1.247089639455812,17,16,0.9744437288454759
TCGA-CHOL,SCH772984,0.5288725425322702,0.7489238500186942,17,16,0.9744437288454759
TCGA-CHOL,SGC-CBP30,0.8623123388657187,1.6303917917370851,17,16,0.9744437288454759
TCGA-CHOL,SGC0946,0.23521046351650549,0.743242366613482,17,16,0.9744437288454759
TCGA-CHOL,SL0101,0.9059938716579566,1.366438238697719,17,16,0.9744437288454759
TCGA-CHOL,SN-38,0.41234056879840886,0.8493358762639189,17,16,0.9744437288454759
TCGA-CHOL,Sabutoclax,0.9948107122201317,1.170180248436345,17,16,0.9982785773987942
TCGA-CHOL,Sapitinib,0.5988416797546268,1.254231331189688,17,16,0.9744437288454759
TCGA-CHOL,Savolitinib,0.8555781503796132,1.2222935013241987,17,16,0.9744437288454759
TCGA-CHOL,Schweinfurthin A,0.2845416448921779,1.0214144804508019,17,16,0.9744437288454759
TCGA-CHOL,Selumetinib,0.24843903943899426,0.7107677894437803,17,16,0.9744437288454759
TCGA-CHOL,Sepantronium bromide,0.5666582231929199,1.1811058774178524,17,16,0.9744437288454759
TCGA-CHOL,Serdemetan,0.9196281802829531,1.1005532202786472,17,16,0.9744437288454759
TCGA-CHOL,Sinularin,0.22113599117793595,0.9670296724491134,17,16,0.9744437288454759
TCGA-CHOL,Sorafenib,0.5600504316162506,1.0821686020642511,17,16,0.9744437288454759
TCGA-CHOL,Staurosporine,0.7832500447212767,1.3219472326631123,17,16,0.9744437288454759
TCGA-CHOL,TAF1_5496,0.8943203394908813,0.7697794795842299,17,16,0.9744437288454759
TCGA-CHOL,THR-101,0.9982785773987942,1.0551519820902202,17,16,0.9982785773987942
TCGA-CHOL,THR-102,0.917875395680622,1.3161749137986425,17,16,0.9744437288454759
TCGA-CHOL,THR-103,0.6788669237301443,1.3005493386259008,17,16,0.9744437288454759
TCGA-CHOL,TW 37,0.9370867886801773,1.1705741537651984,17,16,0.9744437288454759
TCGA-CHOL,Talazoparib,0.748093871316972,0.9894903637538671,17,16,0.9744437288454759
TCGA-CHOL,Tamoxifen,0.14243041646130075,0.8966514841636049,17,16,0.9744437288454759
TCGA-CHOL,Tanespimycin,0.7741185057254288,0.5948579415890138,17,16,0.9744437288454759
TCGA-CHOL,Taselisib,0.33346392371945505,2.224804817392377,17,16,0.9744437288454759
TCGA-CHOL,Telomerase Inhibitor IX,0.8018999490873551,0.8914640382853819,17,16,0.9744437288454759
TCGA-CHOL,Temozolomide,0.8293962328320275,1.2080400999317948,17,16,0.9744437288454759
TCGA-CHOL,Temsirolimus,0.6216539020620085,1.171539158285104,17,16,0.9744437288454759
TCGA-CHOL,Teniposide,0.31297051000139275,0.9070812397031842,17,16,0.9744437288454759
TCGA-CHOL,Topotecan,0.4457614096836078,0.8528450797320943,17,16,0.9744437288454759
TCGA-CHOL,Tozasertib,0.7477787196664529,0.9986742412675562,17,16,0.9744437288454759
TCGA-CHOL,Trametinib,0.3881898620491149,0.9744826798370761,17,16,0.9744437288454759
TCGA-CHOL,Tretinoin,0.9054810562443089,1.1697139785565303,17,16,0.9744437288454759
TCGA-CHOL,ULK1_4989,0.6993959826473549,0.9720402042394124,17,16,0.9744437288454759
TCGA-CHOL,UMI-77,0.5317490070149495,1.0842127023291261,17,16,0.9744437288454759
TCGA-CHOL,UNC0379,0.7377131879576664,1.1839458604281283,17,16,0.9744437288454759
TCGA-CHOL,UNC0638,0.7186079291813476,1.1879180121713444,17,16,0.9744437288454759
TCGA-CHOL,Ulixertinib,0.4577644512673815,0.42347602603964923,17,16,0.9744437288454759
TCGA-CHOL,Uprosertib,0.43754636267954283,1.0072009942879478,17,16,0.9744437288454759
TCGA-CHOL,VE-822,0.4492032744670701,1.1007258122996897,17,16,0.9744437288454759
