Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cancer,drug
prerank,DNA Repair,-0.2665426169193489,-1.1737492318915599,0.1780821917808219,0.29389638591592987,0.9,20/53,23.70%,HCLS1;GTF3C5;DUT;ADA;APRT;AAAS;DGUOK;ALYREF;COX17;GTF2H5;GPX4;ADRM1;EDF1;ERCC2;GTF2A2;GUK1;AK1;FEN1;ITPA;GTF2F1,TCGA-CHOL,CPI-637
prerank,PI3K/AKT/mTOR  Signaling,-0.28488182692808617,-1.1639638153856473,0.21875,0.2771487168881306,0.908,8/38,10.38%,CXCR4;GRK2;GRB2;ARPC3;IL2RG;IRAK4;CSNK2B;ECSIT,TCGA-CHOL,CPI-637
prerank,Apoptosis,0.27904246097920576,1.163340252095057,0.22788203753351208,0.38633798293837657,0.998,29/91,25.28%,H1-0;ERBB3;APP;BCL2L2;F2R;ATF3;CCND1;EMP1;CAV1;BMP2;BCL2L1;CASP7;DNAJC3;ANKH;DCN;BGN;CDKN1A;ERBB2;IGF2R;CTNNB1;IER3;ETF1;GSR;HGF;GNA15;BTG3;GADD45A;IFITM3;DPYD,TCGA-CHOL,CPI-637
prerank,heme Metabolism,0.27896813194973,1.1628628580080755,0.21505376344086022,0.36781852232223766,0.998,28/74,30.86%,H1-0;ARHGEF12;IGSF3;CLCN3;CA2;BACH1;FBXO34;GDE1;CDR2;CAST;CTSE;ADIPOR1;ELL2;DMTN;ATP6V0A1;GCLM;C3;BCAM;ALAD;FOXO3;DAAM1;HTATIP2;BNIP3L;FOXJ2;BTRC;DCUN1D1;DCAF10;ENDOD1,TCGA-CHOL,CPI-637
prerank,Xenobiotic Metabolism,0.27257391685985377,1.1293290927451989,0.25066666666666665,0.4118200412527725,1.0,32/82,35.14%,EPHA2;DHRS7;CA2;ATP2A2;GABARAPL1;BCAR1;IGFBP1;ID2;IDH1;ADH5;CFB;ACOX1;ENTPD5;ETS2;ABCC3;EPHX1;GSR;CYP2J2;AKR1C3;IL1R1;ARPP19;BCAT1;COMT;ARG2;BPHL;CROT;ENPEP;ACP1;ALAS1;AHCY;FAS;FBP1,TCGA-CHOL,CPI-637
prerank,UV Response Up,0.2710704382055183,1.1263405168373473,0.26344086021505375,0.39899111943454363,1.0,38/79,38.02%,EPCAM;ATF3;FOS;CA2;BMP2;CLCN2;FOSB;HSPA13;CDKN2B;DNAJB1;FURIN;ATP6V1C1;AGO2;ICAM1;DDX21;IL6ST;CTSV;EPHX1;CLTB;C4BPB;COL2A1;CREG1;BTG3;HSPA2;CEBPG;FKBP4;ALDOA;HNRNPU;EIF5;ALAS1;E2F5;GAL;AQP3;CDC5L;CYB5R1;CDK2;AMD1;CHKA,TCGA-CHOL,CPI-637
prerank,Complement,0.26933328785303867,1.1120062430049242,0.28720626631853785,0.4079071441141629,1.0,29/84,23.60%,ADAM9;FN1;COL4A2;ANXA5;CD59;BRPF3;CA2;GMFB;CASP7;GPD2;CPQ;CTSO;F3;GNAI3;DUSP6;CFB;CD46;DGKH;CTSV;DOCK4;CPM;DUSP5;DOCK9;CSRP1;HSPA1A;CXCL1;HSPA5;C4BPB;C3,TCGA-CHOL,CPI-637
prerank,G2-M Checkpoint,-0.2145514600028284,-1.0312319420341878,0.38636363636363635,0.5035055064371026,0.99,30/83,28.42%,HIRA;DDX39A;E2F2;CKS2;E2F4;DTYMK;DBF4;HMGN2;CDC25B;AURKB;H2AX;EZH2;ATF5;CDC20;CCNF;BIRC5;ILF3;HMGA1;GINS2;CENPA;H2AZ1;FBXO5;CDC25A;AURKA;CCNB2;CDC45;CHAF1A;CDKN2C;BUB3;EWSR1,TCGA-CHOL,CPI-637
prerank,Wnt-beta Catenin Signaling,0.33594119788519033,1.021022383194985,0.42857142857142855,0.5803857306832598,1.0,7/19,30.32%,FZD1;ADAM17;HEY2;CTNNB1;HDAC11;HEY1;HDAC5,TCGA-CHOL,CPI-637
prerank,Inflammatory Response,0.2497487600219742,1.0193140735417736,0.428169014084507,0.560998006403673,1.0,25/78,18.58%,INHBA;CXCL8;HRH1;ITGB8;ACVR2A;ATP2A2;FZD5;ACVR1B;AXL;AHR;ADORA2B;ITGB3;IFNAR1;F3;GNAI3;ICAM1;EIF2AK2;CDKN1A;CALCRL;ITGA5;ATP2C1;DCBLD2;BDKRB1;EDN1;CX3CL1,TCGA-CHOL,CPI-637
prerank,Unfolded Protein Response,0.24966290028990354,0.9885618906533191,0.4747191011235955,0.6126474866280339,1.0,26/61,38.78%,ATF3;CNOT6;DCTN1;ATF6;IGFBP1;DNAJC3;HYOU1;CALR;ERO1A;HSPA9;DNAJB9;HSPA5;EIF4A1;BAG3;EIF4E;EIF2AK3;CEBPG;ERN1;IFIT1;DCP1A;EIF4G1;EDC4;EIF2S1;ALDH18A1;FKBP14;CCL2,TCGA-CHOL,CPI-637
prerank,Adipogenesis,0.22856877892713914,0.9829834808401371,0.5225464190981433,0.6019922538378407,1.0,26/94,25.00%,APLP2;COL4A1;ADCY6;G3BP2;ITSN1;DHRS7;CD151;ADIPOR2;GPD2;BAZ2A;IDH1;ELOVL6;DLAT;ACOX1;ACLY;GPHN;CD302;CMBL;DNAJB9;BCL2L13;CHUK;CCNG2;C3;ANGPTL4;GBE1;GADD45A,TCGA-CHOL,CPI-637
prerank,mTORC1 Signaling,0.2227490916339778,0.9438426159406313,0.5661375661375662,0.6616603809408739,1.0,31/87,29.94%,CYP51A1;ATP2A2;CANX;HMGCS1;ADIPOR2;CD9;EPRS1;DHCR24;IDH1;CDKN1A;ELOVL6;ACLY;CALR;ERO1A;HMGCR;HSPA9;ATP6V1D;AK4;ETF1;EGLN3;GSR;HSPA5;GBE1;EIF2S2;ACSL3;IGFBP5;BCAT1;BHLHE40;GSK3B;HSPD1;ALDOA,TCGA-CHOL,CPI-637
prerank,Myc Targets V2,-0.3075012635549421,-0.931599379107858,0.5426829268292683,0.7041047985673393,1.0,4/15,18.58%,DUSP2;IMP4;EXOSC5;HSPE1,TCGA-CHOL,CPI-637
prerank,IL-2/STAT5 Signaling,0.2234766937015095,0.9191084619075639,0.6039325842696629,0.68978432912463,1.0,16/83,10.90%,CYFIP1;ANXA4;ITGAV;BMPR2;ITGA6;CA2;EMP1;BMP2;IRF6;AHNAK;GABARAPL1;ETV4;BCL2L1;AHR;FURIN;CDCP1,TCGA-CHOL,CPI-637
prerank,Bile Acid Metabolism,0.25149137065200133,0.8950347015423394,0.6647058823529411,0.7148371896332991,1.0,12/37,30.64%,CYP7B1;ABCD3;HSD17B11;DHCR24;IDH1;ATXN1;GCLM;ABCA3;BMP6;BCAR3;CROT;CYP39A1,TCGA-CHOL,CPI-637
prerank,KRAS Signaling Dn,0.22407176260514583,0.8013919106332017,0.7745664739884393,0.8641918529532703,1.0,10/37,24.06%,FGFR3;ENTPD7;GPRC5C;AKR1B10;EDN2;CELSR2;EDN1;EFHD1;COL2A1;ADRA2C,TCGA-CHOL,CPI-637
prerank,Fatty Acid Metabolism,-0.16044320110443525,-0.7955469623934587,0.8859649122807017,0.9290755390103923,1.0,29/87,24.12%,D2HGDH;ERP29;IL4I1;IDI1;HSD17B10;ENO3;ECH1;ECI2;ADSL;IDH3B;GCDH;GSTZ1;G0S2;ACSS1;ECHS1;ACOT8;CPOX;HSD17B7;IDH3G;ACADS;BLVRA;CD36;ACSL5;CBR3;ACAT2;H2AZ1;HMGCL;ACAA1;DECR1,TCGA-CHOL,CPI-637
prerank,Myc Targets V1,-0.1414019190477992,-0.6638133078769152,0.9846153846153847,0.9706840390879479,1.0,14/74,18.58%,HDDC2;IFRD1;EIF3D;DUT;EEF1B2;EIF3B;COX5A;ERH;CYC1;CNBP;CDC20;FBL;C1QBP;HSPE1,TCGA-CHOL,CPI-637
prerank,Pperoxisome,0.16338740818597117,0.6339449639866469,0.9725274725274725,1.0,1.0,10/55,19.92%,ABCD3;IDE;HSD17B11;DHCR24;IDH1;ACOX1;CADM1;EHHADH;CLN6;ATXN1,TCGA-CHOL,CPI-637
prerank,Spermatogenesis,0.1711736207869765,0.6023920340471,0.978978978978979,0.9862864737509817,1.0,9/33,29.42%,HSPA4L;IDE;ACE;AGFG1;BRAF;GMCL1;HSPA2;GSTM3;COIL,TCGA-CHOL,CPI-637
prerank,Epithelial Mesenchymal Transition,0.734762075210958,3.3183209845649673,0.0,0.0,0.0,67/93,17.68%,FBN1;ITGA5;FN1;ITGB1;INHBA;ITGAV;DST;COL5A1;ITGA2;COL1A1;CTHRC1;CALU;ADAM12;FAP;COL5A2;ACTA2;FERMT2;COL12A1;FLNA;ITGB3;GLIPR1;COL7A1;CDH2;COL3A1;COL1A2;FSTL1;EDIL3;COL6A3;COL4A1;GEM;GJA1;DPYSL3;CDH6;CALD1;CCN1;COLGALT1;DKK1;CD44;GADD45A;COL4A2;EMP3;ITGB5;COL6A2;GPX7;COL11A1;ECM1;FGF2;CCN2;BASP1;CDH11;ABI3BP;COL16A1;ANPEP;EFEMP2;IGFBP3;BMP1;FBLN2;BGN;COL8A2;FAS;CXCL8;AREG;FZD8;IGFBP4;GPC1;IL6;CAP2,TCGA-MESO,Remodelin
prerank,UV Response Dn,0.6489157722674236,2.7669123888400637,0.0,0.0,0.0,34/61,18.58%,COL1A1;CAV1;COL5A2;ITGB3;COL3A1;HAS2;COL1A2;APBB2;GJA1;IRS1;F3;ADORA2B;CCN1;ANXA2;DDAH1;DLC1;AKT3;COL11A1;BHLHE40;INPP4B;CITED2;ADD3;ATXN1;ACVR2A;GCNT1;DUSP1;ABCC1;ADGRL2;ATRN;ANXA4;ATRX;CAP2;CDC42BPA;IGF1R,TCGA-MESO,Remodelin
